Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes
169	5	1	dev=net(1)	InInterests	99	3.57715
169	5	1	dev=net(1)	OutInterests	0	0
169	5	1	dev=net(1)	DropInterests	0	0
169	5	1	dev=net(1)	InNacks	0	0
169	5	1	dev=net(1)	OutNacks	0	0
169	5	1	dev=net(1)	DropNacks	0	0
169	5	1	dev=net(1)	InData	0	0
169	5	1	dev=net(1)	OutData	97	101.073
169	5	1	dev=net(1)	DropData	0	0
169	5	-1	all	SatisfiedInterests	97	0
169	5	-1	all	TimedOutInterests	0	0
169	6	0	dev=net(0)	InInterests	98	3.54102
169	6	0	dev=net(0)	OutInterests	0	0
169	6	0	dev=net(0)	DropInterests	0	0
169	6	0	dev=net(0)	InNacks	0	0
169	6	0	dev=net(0)	OutNacks	0	0
169	6	0	dev=net(0)	DropNacks	0	0
169	6	0	dev=net(0)	InData	0	0
169	6	0	dev=net(0)	OutData	0	0
169	6	0	dev=net(0)	DropData	0	0
169	6	1	dev=net(1)	InInterests	0	0
169	6	1	dev=net(1)	OutInterests	98	3.54102
169	6	1	dev=net(1)	DropInterests	0	0
169	6	1	dev=net(1)	InNacks	0	0
169	6	1	dev=net(1)	OutNacks	0	0
169	6	1	dev=net(1)	DropNacks	0	0
169	6	1	dev=net(1)	InData	0	0
169	6	1	dev=net(1)	OutData	0	0
169	6	1	dev=net(1)	DropData	0	0
169	6	-1	all	SatisfiedInterests	0	0
169	6	-1	all	TimedOutInterests	115	0
169	7	0	dev=net(0)	InInterests	0	0
169	7	0	dev=net(0)	OutInterests	0	0
169	7	0	dev=net(0)	DropInterests	0	0
169	7	0	dev=net(0)	InNacks	0	0
169	7	0	dev=net(0)	OutNacks	0	0
169	7	0	dev=net(0)	DropNacks	0	0
169	7	0	dev=net(0)	InData	0	0
169	7	0	dev=net(0)	OutData	0	0
169	7	0	dev=net(0)	DropData	0	0
169	7	1	dev=net(1)	InInterests	98	3.54102
169	7	1	dev=net(1)	OutInterests	0	0
169	7	1	dev=net(1)	DropInterests	0	0
169	7	1	dev=net(1)	InNacks	0	0
169	7	1	dev=net(1)	OutNacks	0	0
169	7	1	dev=net(1)	DropNacks	0	0
169	7	1	dev=net(1)	InData	0	0
169	7	1	dev=net(1)	OutData	98	102.115
169	7	1	dev=net(1)	DropData	0	0
169	7	2	dev=local(2)	InInterests	0	0
169	7	2	dev=local(2)	OutInterests	98	3.54102
169	7	2	dev=local(2)	DropInterests	0	0
169	7	2	dev=local(2)	InNacks	0	0
169	7	2	dev=local(2)	OutNacks	0	0
169	7	2	dev=local(2)	DropNacks	0	0
169	7	2	dev=local(2)	InData	98	0
169	7	2	dev=local(2)	OutData	0	0
169	7	2	dev=local(2)	DropData	0	0
169	7	-1	all	SatisfiedInterests	98	0
169	7	-1	all	TimedOutInterests	0	0
170	0	0	dev=net(0)	InInterests	0	0
170	0	0	dev=net(0)	OutInterests	146	5.27539
170	0	0	dev=net(0)	DropInterests	0	0
170	0	0	dev=net(0)	InNacks	0	0
170	0	0	dev=net(0)	OutNacks	0	0
170	0	0	dev=net(0)	DropNacks	0	0
170	0	0	dev=net(0)	InData	80	83.3594
170	0	0	dev=net(0)	OutData	0	0
170	0	0	dev=net(0)	DropData	80	83.3594
170	0	1	dev=local(1)	InInterests	146	0
170	0	1	dev=local(1)	OutInterests	0	0
170	0	1	dev=local(1)	DropInterests	0	0
170	0	1	dev=local(1)	InNacks	0	0
170	0	1	dev=local(1)	OutNacks	0	0
170	0	1	dev=local(1)	DropNacks	0	0
170	0	1	dev=local(1)	InData	0	0
170	0	1	dev=local(1)	OutData	0	0
170	0	1	dev=local(1)	DropData	0	0
170	0	-1	all	SatisfiedInterests	0	0
170	0	-1	all	TimedOutInterests	146	0
170	1	0	dev=net(0)	InInterests	0	0
170	1	0	dev=net(0)	OutInterests	0	0
170	1	0	dev=net(0)	DropInterests	0	0
170	1	0	dev=net(0)	InNacks	0	0
170	1	0	dev=net(0)	OutNacks	0	0
170	1	0	dev=net(0)	DropNacks	0	0
170	1	0	dev=net(0)	InData	0	0
170	1	0	dev=net(0)	OutData	0	0
170	1	0	dev=net(0)	DropData	0	0
170	1	1	dev=net(1)	InInterests	0	0
170	1	1	dev=net(1)	OutInterests	0	0
170	1	1	dev=net(1)	DropInterests	0	0
170	1	1	dev=net(1)	InNacks	0	0
170	1	1	dev=net(1)	OutNacks	0	0
170	1	1	dev=net(1)	DropNacks	0	0
170	1	1	dev=net(1)	InData	0	0
170	1	1	dev=net(1)	OutData	0	0
170	1	1	dev=net(1)	DropData	0	0
170	1	2	dev=net(2)	InInterests	0	0
170	1	2	dev=net(2)	OutInterests	0	0
170	1	2	dev=net(2)	DropInterests	0	0
170	1	2	dev=net(2)	InNacks	0	0
170	1	2	dev=net(2)	OutNacks	0	0
170	1	2	dev=net(2)	DropNacks	0	0
170	1	2	dev=net(2)	InData	0	0
170	1	2	dev=net(2)	OutData	0	0
170	1	2	dev=net(2)	DropData	0	0
170	1	-1	all	SatisfiedInterests	0	0
170	1	-1	all	TimedOutInterests	0	0
170	2	0	dev=net(0)	InInterests	90	3.25195
170	2	0	dev=net(0)	OutInterests	0	0
170	2	0	dev=net(0)	DropInterests	0	0
170	2	0	dev=net(0)	InNacks	0	0
170	2	0	dev=net(0)	OutNacks	0	0
170	2	0	dev=net(0)	DropNacks	0	0
170	2	0	dev=net(0)	InData	0	0
170	2	0	dev=net(0)	OutData	84	87.5273
170	2	0	dev=net(0)	DropData	0	0
170	2	1	dev=net(1)	InInterests	0	0
170	2	1	dev=net(1)	OutInterests	90	3.25195
170	2	1	dev=net(1)	DropInterests	0	0
170	2	1	dev=net(1)	InNacks	0	0
170	2	1	dev=net(1)	OutNacks	0	0
170	2	1	dev=net(1)	DropNacks	0	0
170	2	1	dev=net(1)	InData	0	0
170	2	1	dev=net(1)	OutData	0	0
170	2	1	dev=net(1)	DropData	0	0
170	2	2	dev=net(2)	InInterests	0	0
170	2	2	dev=net(2)	OutInterests	90	3.25195
170	2	2	dev=net(2)	DropInterests	0	0
170	2	2	dev=net(2)	InNacks	0	0
170	2	2	dev=net(2)	OutNacks	0	0
170	2	2	dev=net(2)	DropNacks	0	0
170	2	2	dev=net(2)	InData	84	87.5273
170	2	2	dev=net(2)	OutData	0	0
170	2	2	dev=net(2)	DropData	0	0
170	2	-1	all	SatisfiedInterests	84	0
170	2	-1	all	TimedOutInterests	0	0
170	3	0	dev=net(0)	InInterests	0	0
170	3	0	dev=net(0)	OutInterests	0	0
170	3	0	dev=net(0)	DropInterests	0	0
170	3	0	dev=net(0)	InNacks	0	0
170	3	0	dev=net(0)	OutNacks	0	0
170	3	0	dev=net(0)	DropNacks	0	0
170	3	0	dev=net(0)	InData	0	0
170	3	0	dev=net(0)	OutData	0	0
170	3	0	dev=net(0)	DropData	0	0
170	3	1	dev=net(1)	InInterests	0	0
170	3	1	dev=net(1)	OutInterests	0	0
170	3	1	dev=net(1)	DropInterests	0	0
170	3	1	dev=net(1)	InNacks	0	0
170	3	1	dev=net(1)	OutNacks	0	0
170	3	1	dev=net(1)	DropNacks	0	0
170	3	1	dev=net(1)	InData	0	0
170	3	1	dev=net(1)	OutData	0	0
170	3	1	dev=net(1)	DropData	0	0
170	3	-1	all	SatisfiedInterests	0	0
170	3	-1	all	TimedOutInterests	0	0
170	4	0	dev=net(0)	InInterests	0	0
170	4	0	dev=net(0)	OutInterests	0	0
170	4	0	dev=net(0)	DropInterests	0	0
170	4	0	dev=net(0)	InNacks	0	0
170	4	0	dev=net(0)	OutNacks	0	0
170	4	0	dev=net(0)	DropNacks	0	0
170	4	0	dev=net(0)	InData	0	0
170	4	0	dev=net(0)	OutData	0	0
170	4	0	dev=net(0)	DropData	0	0
170	4	1	dev=net(1)	InInterests	0	0
170	4	1	dev=net(1)	OutInterests	0	0
170	4	1	dev=net(1)	DropInterests	0	0
170	4	1	dev=net(1)	InNacks	0	0
170	4	1	dev=net(1)	OutNacks	0	0
170	4	1	dev=net(1)	DropNacks	0	0
170	4	1	dev=net(1)	InData	0	0
170	4	1	dev=net(1)	OutData	0	0
170	4	1	dev=net(1)	DropData	0	0
170	4	-1	all	SatisfiedInterests	0	0
170	4	-1	all	TimedOutInterests	0	0
170	5	0	dev=net(0)	InInterests	0	0
170	5	0	dev=net(0)	OutInterests	88	3.17969
170	5	0	dev=net(0)	DropInterests	0	0
170	5	0	dev=net(0)	InNacks	0	0
170	5	0	dev=net(0)	OutNacks	0	0
170	5	0	dev=net(0)	DropNacks	0	0
170	5	0	dev=net(0)	InData	86	89.6113
170	5	0	dev=net(0)	OutData	0	0
170	5	0	dev=net(0)	DropData	0	0
170	5	1	dev=net(1)	InInterests	88	3.17969
170	5	1	dev=net(1)	OutInterests	0	0
170	5	1	dev=net(1)	DropInterests	0	0
170	5	1	dev=net(1)	InNacks	0	0
170	5	1	dev=net(1)	OutNacks	0	0
170	5	1	dev=net(1)	DropNacks	0	0
170	5	1	dev=net(1)	InData	0	0
170	5	1	dev=net(1)	OutData	86	89.6113
170	5	1	dev=net(1)	DropData	0	0
170	5	-1	all	SatisfiedInterests	86	0
170	5	-1	all	TimedOutInterests	0	0
170	6	0	dev=net(0)	InInterests	87	3.14355
170	6	0	dev=net(0)	OutInterests	0	0
170	6	0	dev=net(0)	DropInterests	0	0
170	6	0	dev=net(0)	InNacks	0	0
170	6	0	dev=net(0)	OutNacks	0	0
170	6	0	dev=net(0)	DropNacks	0	0
170	6	0	dev=net(0)	InData	0	0
170	6	0	dev=net(0)	OutData	0	0
170	6	0	dev=net(0)	DropData	0	0
170	6	1	dev=net(1)	InInterests	0	0
170	6	1	dev=net(1)	OutInterests	87	3.14355
170	6	1	dev=net(1)	DropInterests	0	0
170	6	1	dev=net(1)	InNacks	0	0
170	6	1	dev=net(1)	OutNacks	0	0
170	6	1	dev=net(1)	DropNacks	0	0
170	6	1	dev=net(1)	InData	0	0
170	6	1	dev=net(1)	OutData	0	0
170	6	1	dev=net(1)	DropData	0	0
170	6	-1	all	SatisfiedInterests	0	0
170	6	-1	all	TimedOutInterests	102	0
170	7	0	dev=net(0)	InInterests	0	0
170	7	0	dev=net(0)	OutInterests	0	0
170	7	0	dev=net(0)	DropInterests	0	0
170	7	0	dev=net(0)	InNacks	0	0
170	7	0	dev=net(0)	OutNacks	0	0
170	7	0	dev=net(0)	DropNacks	0	0
170	7	0	dev=net(0)	InData	0	0
170	7	0	dev=net(0)	OutData	0	0
170	7	0	dev=net(0)	DropData	0	0
170	7	1	dev=net(1)	InInterests	87	3.14355
170	7	1	dev=net(1)	OutInterests	0	0
170	7	1	dev=net(1)	DropInterests	0	0
170	7	1	dev=net(1)	InNacks	0	0
170	7	1	dev=net(1)	OutNacks	0	0
170	7	1	dev=net(1)	DropNacks	0	0
170	7	1	dev=net(1)	InData	0	0
170	7	1	dev=net(1)	OutData	87	90.6533
170	7	1	dev=net(1)	DropData	0	0
170	7	2	dev=local(2)	InInterests	0	0
170	7	2	dev=local(2)	OutInterests	87	3.14355
170	7	2	dev=local(2)	DropInterests	0	0
170	7	2	dev=local(2)	InNacks	0	0
170	7	2	dev=local(2)	OutNacks	0	0
170	7	2	dev=local(2)	DropNacks	0	0
170	7	2	dev=local(2)	InData	87	0
170	7	2	dev=local(2)	OutData	0	0
170	7	2	dev=local(2)	DropData	0	0
170	7	-1	all	SatisfiedInterests	87	0
170	7	-1	all	TimedOutInterests	0	0
171	0	0	dev=net(0)	InInterests	0	0
171	0	0	dev=net(0)	OutInterests	147	5.31152
171	0	0	dev=net(0)	DropInterests	0	0
171	0	0	dev=net(0)	InNacks	0	0
171	0	0	dev=net(0)	OutNacks	0	0
171	0	0	dev=net(0)	DropNacks	0	0
171	0	0	dev=net(0)	InData	80	83.3594
171	0	0	dev=net(0)	OutData	0	0
171	0	0	dev=net(0)	DropData	80	83.3594
171	0	1	dev=local(1)	InInterests	147	0
171	0	1	dev=local(1)	OutInterests	0	0
171	0	1	dev=local(1)	DropInterests	0	0
171	0	1	dev=local(1)	InNacks	0	0
171	0	1	dev=local(1)	OutNacks	0	0
171	0	1	dev=local(1)	DropNacks	0	0
171	0	1	dev=local(1)	InData	0	0
171	0	1	dev=local(1)	OutData	0	0
171	0	1	dev=local(1)	DropData	0	0
171	0	-1	all	SatisfiedInterests	0	0
171	0	-1	all	TimedOutInterests	147	0
171	1	0	dev=net(0)	InInterests	0	0
171	1	0	dev=net(0)	OutInterests	0	0
171	1	0	dev=net(0)	DropInterests	0	0
171	1	0	dev=net(0)	InNacks	0	0
171	1	0	dev=net(0)	OutNacks	0	0
171	1	0	dev=net(0)	DropNacks	0	0
171	1	0	dev=net(0)	InData	0	0
171	1	0	dev=net(0)	OutData	0	0
171	1	0	dev=net(0)	DropData	0	0
171	1	1	dev=net(1)	InInterests	0	0
171	1	1	dev=net(1)	OutInterests	0	0
171	1	1	dev=net(1)	DropInterests	0	0
171	1	1	dev=net(1)	InNacks	0	0
171	1	1	dev=net(1)	OutNacks	0	0
171	1	1	dev=net(1)	DropNacks	0	0
171	1	1	dev=net(1)	InData	0	0
171	1	1	dev=net(1)	OutData	0	0
171	1	1	dev=net(1)	DropData	0	0
171	1	2	dev=net(2)	InInterests	0	0
171	1	2	dev=net(2)	OutInterests	0	0
171	1	2	dev=net(2)	DropInterests	0	0
171	1	2	dev=net(2)	InNacks	0	0
171	1	2	dev=net(2)	OutNacks	0	0
171	1	2	dev=net(2)	DropNacks	0	0
171	1	2	dev=net(2)	InData	0	0
171	1	2	dev=net(2)	OutData	0	0
171	1	2	dev=net(2)	DropData	0	0
171	1	-1	all	SatisfiedInterests	0	0
171	1	-1	all	TimedOutInterests	0	0
171	2	0	dev=net(0)	InInterests	89	3.21582
171	2	0	dev=net(0)	OutInterests	0	0
171	2	0	dev=net(0)	DropInterests	0	0
171	2	0	dev=net(0)	InNacks	0	0
171	2	0	dev=net(0)	OutNacks	0	0
171	2	0	dev=net(0)	DropNacks	0	0
171	2	0	dev=net(0)	InData	0	0
171	2	0	dev=net(0)	OutData	94	97.9473
171	2	0	dev=net(0)	DropData	0	0
171	2	1	dev=net(1)	InInterests	0	0
171	2	1	dev=net(1)	OutInterests	89	3.21582
171	2	1	dev=net(1)	DropInterests	0	0
171	2	1	dev=net(1)	InNacks	0	0
171	2	1	dev=net(1)	OutNacks	0	0
171	2	1	dev=net(1)	DropNacks	0	0
171	2	1	dev=net(1)	InData	0	0
171	2	1	dev=net(1)	OutData	0	0
171	2	1	dev=net(1)	DropData	0	0
171	2	2	dev=net(2)	InInterests	0	0
171	2	2	dev=net(2)	OutInterests	89	3.21582
171	2	2	dev=net(2)	DropInterests	0	0
171	2	2	dev=net(2)	InNacks	0	0
171	2	2	dev=net(2)	OutNacks	0	0
171	2	2	dev=net(2)	DropNacks	0	0
171	2	2	dev=net(2)	InData	94	97.9473
171	2	2	dev=net(2)	OutData	0	0
171	2	2	dev=net(2)	DropData	0	0
171	2	-1	all	SatisfiedInterests	94	0
171	2	-1	all	TimedOutInterests	0	0
171	3	0	dev=net(0)	InInterests	0	0
171	3	0	dev=net(0)	OutInterests	0	0
171	3	0	dev=net(0)	DropInterests	0	0
171	3	0	dev=net(0)	InNacks	0	0
171	3	0	dev=net(0)	OutNacks	0	0
171	3	0	dev=net(0)	DropNacks	0	0
171	3	0	dev=net(0)	InData	0	0
171	3	0	dev=net(0)	OutData	0	0
171	3	0	dev=net(0)	DropData	0	0
171	3	1	dev=net(1)	InInterests	0	0
171	3	1	dev=net(1)	OutInterests	0	0
171	3	1	dev=net(1)	DropInterests	0	0
171	3	1	dev=net(1)	InNacks	0	0
171	3	1	dev=net(1)	OutNacks	0	0
171	3	1	dev=net(1)	DropNacks	0	0
171	3	1	dev=net(1)	InData	0	0
171	3	1	dev=net(1)	OutData	0	0
171	3	1	dev=net(1)	DropData	0	0
171	3	-1	all	SatisfiedInterests	0	0
171	3	-1	all	TimedOutInterests	0	0
171	4	0	dev=net(0)	InInterests	0	0
171	4	0	dev=net(0)	OutInterests	0	0
171	4	0	dev=net(0)	DropInterests	0	0
171	4	0	dev=net(0)	InNacks	0	0
171	4	0	dev=net(0)	OutNacks	0	0
171	4	0	dev=net(0)	DropNacks	0	0
171	4	0	dev=net(0)	InData	0	0
171	4	0	dev=net(0)	OutData	0	0
171	4	0	dev=net(0)	DropData	0	0
171	4	1	dev=net(1)	InInterests	0	0
171	4	1	dev=net(1)	OutInterests	0	0
171	4	1	dev=net(1)	DropInterests	0	0
171	4	1	dev=net(1)	InNacks	0	0
171	4	1	dev=net(1)	OutNacks	0	0
171	4	1	dev=net(1)	DropNacks	0	0
171	4	1	dev=net(1)	InData	0	0
171	4	1	dev=net(1)	OutData	0	0
171	4	1	dev=net(1)	DropData	0	0
171	4	-1	all	SatisfiedInterests	0	0
171	4	-1	all	TimedOutInterests	0	0
171	5	0	dev=net(0)	InInterests	0	0
171	5	0	dev=net(0)	OutInterests	93	3.36035
171	5	0	dev=net(0)	DropInterests	0	0
171	5	0	dev=net(0)	InNacks	0	0
171	5	0	dev=net(0)	OutNacks	0	0
171	5	0	dev=net(0)	DropNacks	0	0
171	5	0	dev=net(0)	InData	93	96.9053
171	5	0	dev=net(0)	OutData	0	0
171	5	0	dev=net(0)	DropData	0	0
171	5	1	dev=net(1)	InInterests	93	3.36035
171	5	1	dev=net(1)	OutInterests	0	0
171	5	1	dev=net(1)	DropInterests	0	0
171	5	1	dev=net(1)	InNacks	0	0
171	5	1	dev=net(1)	OutNacks	0	0
171	5	1	dev=net(1)	DropNacks	0	0
171	5	1	dev=net(1)	InData	0	0
171	5	1	dev=net(1)	OutData	93	96.9053
171	5	1	dev=net(1)	DropData	0	0
171	5	-1	all	SatisfiedInterests	93	0
171	5	-1	all	TimedOutInterests	0	0
171	6	0	dev=net(0)	InInterests	90	3.25195
171	6	0	dev=net(0)	OutInterests	0	0
171	6	0	dev=net(0)	DropInterests	0	0
171	6	0	dev=net(0)	InNacks	0	0
171	6	0	dev=net(0)	OutNacks	0	0
171	6	0	dev=net(0)	DropNacks	0	0
171	6	0	dev=net(0)	InData	0	0
171	6	0	dev=net(0)	OutData	0	0
171	6	0	dev=net(0)	DropData	0	0
171	6	1	dev=net(1)	InInterests	0	0
171	6	1	dev=net(1)	OutInterests	90	3.25195
171	6	1	dev=net(1)	DropInterests	0	0
171	6	1	dev=net(1)	InNacks	0	0
171	6	1	dev=net(1)	OutNacks	0	0
171	6	1	dev=net(1)	DropNacks	0	0
171	6	1	dev=net(1)	InData	0	0
171	6	1	dev=net(1)	OutData	0	0
171	6	1	dev=net(1)	DropData	0	0
171	6	-1	all	SatisfiedInterests	0	0
171	6	-1	all	TimedOutInterests	98	0
171	7	0	dev=net(0)	InInterests	0	0
171	7	0	dev=net(0)	OutInterests	0	0
171	7	0	dev=net(0)	DropInterests	0	0
171	7	0	dev=net(0)	InNacks	0	0
171	7	0	dev=net(0)	OutNacks	0	0
171	7	0	dev=net(0)	DropNacks	0	0
171	7	0	dev=net(0)	InData	0	0
171	7	0	dev=net(0)	OutData	0	0
171	7	0	dev=net(0)	DropData	0	0
171	7	1	dev=net(1)	InInterests	90	3.25195
171	7	1	dev=net(1)	OutInterests	0	0
171	7	1	dev=net(1)	DropInterests	0	0
171	7	1	dev=net(1)	InNacks	0	0
171	7	1	dev=net(1)	OutNacks	0	0
171	7	1	dev=net(1)	DropNacks	0	0
171	7	1	dev=net(1)	InData	0	0
171	7	1	dev=net(1)	OutData	90	93.7793
171	7	1	dev=net(1)	DropData	0	0
171	7	2	dev=local(2)	InInterests	0	0
171	7	2	dev=local(2)	OutInterests	90	3.25195
171	7	2	dev=local(2)	DropInterests	0	0
171	7	2	dev=local(2)	InNacks	0	0
171	7	2	dev=local(2)	OutNacks	0	0
171	7	2	dev=local(2)	DropNacks	0	0
171	7	2	dev=local(2)	InData	90	0
171	7	2	dev=local(2)	OutData	0	0
171	7	2	dev=local(2)	DropData	0	0
171	7	-1	all	SatisfiedInterests	90	0
171	7	-1	all	TimedOutInterests	0	0
172	0	0	dev=net(0)	InInterests	0	0
172	0	0	dev=net(0)	OutInterests	146	5.27539
172	0	0	dev=net(0)	DropInterests	0	0
172	0	0	dev=net(0)	InNacks	0	0
172	0	0	dev=net(0)	OutNacks	0	0
172	0	0	dev=net(0)	DropNacks	0	0
172	0	0	dev=net(0)	InData	75	78.1494
172	0	0	dev=net(0)	OutData	0	0
172	0	0	dev=net(0)	DropData	75	78.1494
172	0	1	dev=local(1)	InInterests	146	0
172	0	1	dev=local(1)	OutInterests	0	0
172	0	1	dev=local(1)	DropInterests	0	0
172	0	1	dev=local(1)	InNacks	0	0
172	0	1	dev=local(1)	OutNacks	0	0
172	0	1	dev=local(1)	DropNacks	0	0
172	0	1	dev=local(1)	InData	0	0
172	0	1	dev=local(1)	OutData	0	0
172	0	1	dev=local(1)	DropData	0	0
172	0	-1	all	SatisfiedInterests	0	0
172	0	-1	all	TimedOutInterests	146	0
172	1	0	dev=net(0)	InInterests	0	0
172	1	0	dev=net(0)	OutInterests	0	0
172	1	0	dev=net(0)	DropInterests	0	0
172	1	0	dev=net(0)	InNacks	0	0
172	1	0	dev=net(0)	OutNacks	0	0
172	1	0	dev=net(0)	DropNacks	0	0
172	1	0	dev=net(0)	InData	0	0
172	1	0	dev=net(0)	OutData	0	0
172	1	0	dev=net(0)	DropData	0	0
172	1	1	dev=net(1)	InInterests	0	0
172	1	1	dev=net(1)	OutInterests	0	0
172	1	1	dev=net(1)	DropInterests	0	0
172	1	1	dev=net(1)	InNacks	0	0
172	1	1	dev=net(1)	OutNacks	0	0
172	1	1	dev=net(1)	DropNacks	0	0
172	1	1	dev=net(1)	InData	0	0
172	1	1	dev=net(1)	OutData	0	0
172	1	1	dev=net(1)	DropData	0	0
172	1	2	dev=net(2)	InInterests	0	0
172	1	2	dev=net(2)	OutInterests	0	0
172	1	2	dev=net(2)	DropInterests	0	0
172	1	2	dev=net(2)	InNacks	0	0
172	1	2	dev=net(2)	OutNacks	0	0
172	1	2	dev=net(2)	DropNacks	0	0
172	1	2	dev=net(2)	InData	0	0
172	1	2	dev=net(2)	OutData	0	0
172	1	2	dev=net(2)	DropData	0	0
172	1	-1	all	SatisfiedInterests	0	0
172	1	-1	all	TimedOutInterests	0	0
172	2	0	dev=net(0)	InInterests	104	3.75781
172	2	0	dev=net(0)	OutInterests	0	0
172	2	0	dev=net(0)	DropInterests	0	0
172	2	0	dev=net(0)	InNacks	0	0
172	2	0	dev=net(0)	OutNacks	0	0
172	2	0	dev=net(0)	DropNacks	0	0
172	2	0	dev=net(0)	InData	0	0
172	2	0	dev=net(0)	OutData	104	108.367
172	2	0	dev=net(0)	DropData	0	0
172	2	1	dev=net(1)	InInterests	0	0
172	2	1	dev=net(1)	OutInterests	104	3.75781
172	2	1	dev=net(1)	DropInterests	0	0
172	2	1	dev=net(1)	InNacks	0	0
172	2	1	dev=net(1)	OutNacks	0	0
172	2	1	dev=net(1)	DropNacks	0	0
172	2	1	dev=net(1)	InData	0	0
172	2	1	dev=net(1)	OutData	0	0
172	2	1	dev=net(1)	DropData	0	0
172	2	2	dev=net(2)	InInterests	0	0
172	2	2	dev=net(2)	OutInterests	104	3.75781
172	2	2	dev=net(2)	DropInterests	0	0
172	2	2	dev=net(2)	InNacks	0	0
172	2	2	dev=net(2)	OutNacks	0	0
172	2	2	dev=net(2)	DropNacks	0	0
172	2	2	dev=net(2)	InData	104	108.367
172	2	2	dev=net(2)	OutData	0	0
172	2	2	dev=net(2)	DropData	0	0
172	2	-1	all	SatisfiedInterests	104	0
172	2	-1	all	TimedOutInterests	0	0
172	3	0	dev=net(0)	InInterests	0	0
172	3	0	dev=net(0)	OutInterests	0	0
172	3	0	dev=net(0)	DropInterests	0	0
172	3	0	dev=net(0)	InNacks	0	0
172	3	0	dev=net(0)	OutNacks	0	0
172	3	0	dev=net(0)	DropNacks	0	0
172	3	0	dev=net(0)	InData	0	0
172	3	0	dev=net(0)	OutData	0	0
172	3	0	dev=net(0)	DropData	0	0
172	3	1	dev=net(1)	InInterests	0	0
172	3	1	dev=net(1)	OutInterests	0	0
172	3	1	dev=net(1)	DropInterests	0	0
172	3	1	dev=net(1)	InNacks	0	0
172	3	1	dev=net(1)	OutNacks	0	0
172	3	1	dev=net(1)	DropNacks	0	0
172	3	1	dev=net(1)	InData	0	0
172	3	1	dev=net(1)	OutData	0	0
172	3	1	dev=net(1)	DropData	0	0
172	3	-1	all	SatisfiedInterests	0	0
172	3	-1	all	TimedOutInterests	0	0
172	4	0	dev=net(0)	InInterests	0	0
172	4	0	dev=net(0)	OutInterests	0	0
172	4	0	dev=net(0)	DropInterests	0	0
172	4	0	dev=net(0)	InNacks	0	0
172	4	0	dev=net(0)	OutNacks	0	0
172	4	0	dev=net(0)	DropNacks	0	0
172	4	0	dev=net(0)	InData	0	0
172	4	0	dev=net(0)	OutData	0	0
172	4	0	dev=net(0)	DropData	0	0
172	4	1	dev=net(1)	InInterests	0	0
172	4	1	dev=net(1)	OutInterests	0	0
172	4	1	dev=net(1)	DropInterests	0	0
172	4	1	dev=net(1)	InNacks	0	0
172	4	1	dev=net(1)	OutNacks	0	0
172	4	1	dev=net(1)	DropNacks	0	0
172	4	1	dev=net(1)	InData	0	0
172	4	1	dev=net(1)	OutData	0	0
172	4	1	dev=net(1)	DropData	0	0
172	4	-1	all	SatisfiedInterests	0	0
172	4	-1	all	TimedOutInterests	0	0
172	5	0	dev=net(0)	InInterests	0	0
172	5	0	dev=net(0)	OutInterests	102	3.68555
172	5	0	dev=net(0)	DropInterests	0	0
172	5	0	dev=net(0)	InNacks	0	0
172	5	0	dev=net(0)	OutNacks	0	0
172	5	0	dev=net(0)	DropNacks	0	0
172	5	0	dev=net(0)	InData	104	108.367
172	5	0	dev=net(0)	OutData	0	0
172	5	0	dev=net(0)	DropData	0	0
172	5	1	dev=net(1)	InInterests	102	3.68555
172	5	1	dev=net(1)	OutInterests	0	0
172	5	1	dev=net(1)	DropInterests	0	0
172	5	1	dev=net(1)	InNacks	0	0
172	5	1	dev=net(1)	OutNacks	0	0
172	5	1	dev=net(1)	DropNacks	0	0
172	5	1	dev=net(1)	InData	0	0
172	5	1	dev=net(1)	OutData	104	108.367
172	5	1	dev=net(1)	DropData	0	0
172	5	-1	all	SatisfiedInterests	104	0
172	5	-1	all	TimedOutInterests	0	0
172	6	0	dev=net(0)	InInterests	104	3.75781
172	6	0	dev=net(0)	OutInterests	0	0
172	6	0	dev=net(0)	DropInterests	0	0
172	6	0	dev=net(0)	InNacks	0	0
172	6	0	dev=net(0)	OutNacks	0	0
172	6	0	dev=net(0)	DropNacks	0	0
172	6	0	dev=net(0)	InData	0	0
172	6	0	dev=net(0)	OutData	0	0
172	6	0	dev=net(0)	DropData	0	0
172	6	1	dev=net(1)	InInterests	0	0
172	6	1	dev=net(1)	OutInterests	104	3.75781
172	6	1	dev=net(1)	DropInterests	0	0
172	6	1	dev=net(1)	InNacks	0	0
172	6	1	dev=net(1)	OutNacks	0	0
172	6	1	dev=net(1)	DropNacks	0	0
172	6	1	dev=net(1)	InData	0	0
172	6	1	dev=net(1)	OutData	0	0
172	6	1	dev=net(1)	DropData	0	0
172	6	-1	all	SatisfiedInterests	0	0
172	6	-1	all	TimedOutInterests	87	0
172	7	0	dev=net(0)	InInterests	0	0
172	7	0	dev=net(0)	OutInterests	0	0
172	7	0	dev=net(0)	DropInterests	0	0
172	7	0	dev=net(0)	InNacks	0	0
172	7	0	dev=net(0)	OutNacks	0	0
172	7	0	dev=net(0)	DropNacks	0	0
172	7	0	dev=net(0)	InData	0	0
172	7	0	dev=net(0)	OutData	0	0
172	7	0	dev=net(0)	DropData	0	0
