Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
5	0	1	dev=local(1)	InInterests	145.933	0	146	0
5	0	1	dev=local(1)	OutInterests	0	0	0	0
5	0	1	dev=local(1)	DropInterests	0	0	0	0
5	0	1	dev=local(1)	InNacks	0	0	0	0
5	0	1	dev=local(1)	OutNacks	0	0	0	0
5	0	1	dev=local(1)	DropNacks	0	0	0	0
5	0	1	dev=local(1)	InData	0	0	0	0
5	0	1	dev=local(1)	OutData	80.064	83.3979	80	83.3438
5	0	1	dev=local(1)	DropData	0	0	0	0
5	0	1	dev=local(1)	InSatisfiedInterests	80.064	0	80	0
5	0	1	dev=local(1)	InTimedOutInterests	0	0	0	0
5	0	1	dev=local(1)	OutSatisfiedInterests	0	0	0	0
5	0	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
5	0	-1	all	SatisfiedInterests	80.064	0	80	0
5	0	-1	all	TimedOutInterests	0	0	0	0
5	1	0	dev=net(0)	InInterests	122.342	4.41172	125	4.5166
5	1	0	dev=net(0)	OutInterests	0	0	0	0
5	1	0	dev=net(0)	DropInterests	0	0	0	0
5	1	0	dev=net(0)	InNacks	0	0	0	0
5	1	0	dev=net(0)	OutNacks	0	0	0	0
5	1	0	dev=net(0)	DropNacks	0	0	0	0
5	1	0	dev=net(0)	InData	0	0	0	0
5	1	0	dev=net(0)	OutData	122.982	128.138	126	131.291
5	1	0	dev=net(0)	DropData	0	0	0	0
5	1	0	dev=net(0)	InSatisfiedInterests	122.982	0	126	0
5	1	0	dev=net(0)	InTimedOutInterests	0	0	0	0
5	1	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
5	1	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
5	1	1	dev=net(1)	InInterests	0	0	0	0
5	1	1	dev=net(1)	OutInterests	122.342	4.41172	125	4.5166
5	1	1	dev=net(1)	DropInterests	0	0	0	0
5	1	1	dev=net(1)	InNacks	0	0	0	0
5	1	1	dev=net(1)	OutNacks	0	0	0	0
5	1	1	dev=net(1)	DropNacks	0	0	0	0
5	1	1	dev=net(1)	InData	0	0	0	0
5	1	1	dev=net(1)	OutData	0	0	0	0
5	1	1	dev=net(1)	DropData	0	0	0	0
5	1	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
5	1	1	dev=net(1)	InTimedOutInterests	0	0	0	0
5	1	1	dev=net(1)	OutSatisfiedInterests	122.982	0	126	0
5	1	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
5	1	2	dev=net(2)	InInterests	0	0	0	0
5	1	2	dev=net(2)	OutInterests	122.342	4.41172	125	4.5166
5	1	2	dev=net(2)	DropInterests	0	0	0	0
5	1	2	dev=net(2)	InNacks	0	0	0	0
5	1	2	dev=net(2)	OutNacks	0	0	0	0
5	1	2	dev=net(2)	DropNacks	0	0	0	0
5	1	2	dev=net(2)	InData	122.982	128.138	126	131.291
5	1	2	dev=net(2)	OutData	0	0	0	0
5	1	2	dev=net(2)	DropData	0	0	0	0
5	1	2	dev=net(2)	InSatisfiedInterests	0	0	0	0
5	1	2	dev=net(2)	InTimedOutInterests	0	0	0	0
5	1	2	dev=net(2)	OutSatisfiedInterests	122.982	0	126	0
5	1	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
5	1	-1	all	SatisfiedInterests	122.982	0	126	0
5	1	-1	all	TimedOutInterests	0	0	0	0
5	3	0	dev=net(0)	InInterests	0	0	0	0
5	3	0	dev=net(0)	OutInterests	122.214	4.40722	125	4.5166
5	3	0	dev=net(0)	DropInterests	0	0	0	0
5	3	0	dev=net(0)	InNacks	0	0	0	0
5	3	0	dev=net(0)	OutNacks	0	0	0	0
5	3	0	dev=net(0)	DropNacks	0	0	0	0
5	3	0	dev=net(0)	InData	124.262	129.472	128	133.375
5	3	0	dev=net(0)	OutData	0	0	0	0
5	3	0	dev=net(0)	DropData	0	0	0	0
5	3	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
5	3	0	dev=net(0)	InTimedOutInterests	0	0	0	0
5	3	0	dev=net(0)	OutSatisfiedInterests	124.262	0	128	0
5	3	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
5	3	1	dev=net(1)	InInterests	127.014	4.57597	130	4.69238
5	3	1	dev=net(1)	OutInterests	0	0	0	0
5	3	1	dev=net(1)	DropInterests	0	0	0	0
5	3	1	dev=net(1)	InNacks	0	0	0	0
5	3	1	dev=net(1)	OutNacks	0	0	0	0
5	3	1	dev=net(1)	DropNacks	0	0	0	0
5	3	1	dev=net(1)	InData	0	0	0	0
5	3	1	dev=net(1)	OutData	129.062	134.468	133	138.58
5	3	1	dev=net(1)	DropData	0	0	0	0
5	3	1	dev=net(1)	InSatisfiedInterests	129.062	0	133	0
5	3	1	dev=net(1)	InTimedOutInterests	0	0	0	0
5	3	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
5	3	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
5	3	-1	all	SatisfiedInterests	129.062	0	133	0
5	3	-1	all	TimedOutInterests	0	0	0	0
5	4	0	dev=net(0)	InInterests	122.982	4.43484	126	4.55273
5	4	0	dev=net(0)	OutInterests	0	0	0	0
5	4	0	dev=net(0)	DropInterests	0	0	0	0
5	4	0	dev=net(0)	InNacks	0	0	0	0
5	4	0	dev=net(0)	OutNacks	0	0	0	0
5	4	0	dev=net(0)	DropNacks	0	0	0	0
5	4	0	dev=net(0)	InData	0	0	0	0
5	4	0	dev=net(0)	OutData	0	0	0	0
5	4	0	dev=net(0)	DropData	0	0	0	0
5	4	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
5	4	0	dev=net(0)	InTimedOutInterests	114.56	0	122	0
5	4	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
5	4	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
5	4	1	dev=net(1)	InInterests	0	0	0	0
5	4	1	dev=net(1)	OutInterests	122.982	4.43484	126	4.55273
5	4	1	dev=net(1)	DropInterests	0	0	0	0
5	4	1	dev=net(1)	InNacks	0	0	0	0
5	4	1	dev=net(1)	OutNacks	0	0	0	0
5	4	1	dev=net(1)	DropNacks	0	0	0	0
5	4	1	dev=net(1)	InData	0	0	0	0
5	4	1	dev=net(1)	OutData	0	0	0	0
5	4	1	dev=net(1)	DropData	0	0	0	0
5	4	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
5	4	1	dev=net(1)	InTimedOutInterests	0	0	0	0
5	4	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
5	4	1	dev=net(1)	OutTimedOutInterests	114.56	0	122	0
5	4	-1	all	SatisfiedInterests	0	0	0	0
5	4	-1	all	TimedOutInterests	114.56	0	122	0
5	7	0	dev=net(0)	InInterests	122.982	4.43484	126	4.55273
5	7	0	dev=net(0)	OutInterests	0	0	0	0
5	7	0	dev=net(0)	DropInterests	0	0	0	0
5	7	0	dev=net(0)	InNacks	0	0	0	0
5	7	0	dev=net(0)	OutNacks	0	0	0	0
5	7	0	dev=net(0)	DropNacks	0	0	0	0
5	7	0	dev=net(0)	InData	0	0	0	0
5	7	0	dev=net(0)	OutData	122.982	128.138	126	131.291
5	7	0	dev=net(0)	DropData	0	0	0	0
5	7	0	dev=net(0)	InSatisfiedInterests	122.982	0	126	0
5	7	0	dev=net(0)	InTimedOutInterests	0	0	0	0
5	7	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
5	7	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
5	7	2	dev=local(2)	InInterests	0	0	0	0
5	7	2	dev=local(2)	OutInterests	122.982	4.43484	126	4.55273
5	7	2	dev=local(2)	DropInterests	0	0	0	0
5	7	2	dev=local(2)	InNacks	0	0	0	0
5	7	2	dev=local(2)	OutNacks	0	0	0	0
5	7	2	dev=local(2)	DropNacks	0	0	0	0
5	7	2	dev=local(2)	InData	122.982	0	126	0
5	7	2	dev=local(2)	OutData	0	0	0	0
5	7	2	dev=local(2)	DropData	0	0	0	0
5	7	2	dev=local(2)	InSatisfiedInterests	0	0	0	0
5	7	2	dev=local(2)	InTimedOutInterests	0	0	0	0
5	7	2	dev=local(2)	OutSatisfiedInterests	122.982	0	126	0
5	7	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
5	7	-1	all	SatisfiedInterests	122.982	0	126	0
5	7	-1	all	TimedOutInterests	0	0	0	0
6	0	0	dev=net(0)	InInterests	0	0	0	0
6	0	0	dev=net(0)	OutInterests	146.787	5.30211	147	5.31152
6	0	0	dev=net(0)	DropInterests	0	0	0	0
6	0	0	dev=net(0)	InNacks	0	0	0	0
6	0	0	dev=net(0)	OutNacks	0	0	0	0
6	0	0	dev=net(0)	DropNacks	0	0	0	0
6	0	0	dev=net(0)	InData	75.2128	78.3639	74	77.1055
6	0	0	dev=net(0)	OutData	0	0	0	0
6	0	0	dev=net(0)	DropData	12	12.5039	15	15.6299
6	0	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
6	0	0	dev=net(0)	InTimedOutInterests	0	0	0	0
6	0	0	dev=net(0)	OutSatisfiedInterests	63.2128	0	59	0
6	0	0	dev=net(0)	OutTimedOutInterests	29.6	0	37	0
6	0	1	dev=local(1)	InInterests	146.787	0	147	0
6	0	1	dev=local(1)	OutInterests	0	0	0	0
6	0	1	dev=local(1)	DropInterests	0	0	0	0
6	0	1	dev=local(1)	InNacks	0	0	0	0
6	0	1	dev=local(1)	OutNacks	0	0	0	0
6	0	1	dev=local(1)	DropNacks	0	0	0	0
6	0	1	dev=local(1)	InData	0	0	0	0
6	0	1	dev=local(1)	OutData	63.2128	65.86	59	61.4756
6	0	1	dev=local(1)	DropData	0	0	0	0
6	0	1	dev=local(1)	InSatisfiedInterests	63.2128	0	59	0
6	0	1	dev=local(1)	InTimedOutInterests	29.6	0	37	0
6	0	1	dev=local(1)	OutSatisfiedInterests	0	0	0	0
6	0	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
6	0	-1	all	SatisfiedInterests	63.2128	0	59	0
6	0	-1	all	TimedOutInterests	29.6	0	37	0
6	1	0	dev=net(0)	InInterests	109.268	3.94641	106	3.83008
6	1	0	dev=net(0)	OutInterests	0	0	0	0
6	1	0	dev=net(0)	DropInterests	0	0	0	0
6	1	0	dev=net(0)	InNacks	0	0	0	0
6	1	0	dev=net(0)	OutNacks	0	0	0	0
6	1	0	dev=net(0)	DropNacks	0	0	0	0
6	1	0	dev=net(0)	InData	0	0	0	0
6	1	0	dev=net(0)	OutData	109.396	113.989	106	110.451
6	1	0	dev=net(0)	DropData	0	0	0	0
6	1	0	dev=net(0)	InSatisfiedInterests	109.396	0	106	0
6	1	0	dev=net(0)	InTimedOutInterests	0	0	0	0
6	1	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
6	1	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
6	1	1	dev=net(1)	InInterests	0	0	0	0
6	1	1	dev=net(1)	OutInterests	109.268	3.94641	106	3.83008
6	1	1	dev=net(1)	DropInterests	0	0	0	0
6	1	1	dev=net(1)	InNacks	0	0	0	0
6	1	1	dev=net(1)	OutNacks	0	0	0	0
6	1	1	dev=net(1)	DropNacks	0	0	0	0
6	1	1	dev=net(1)	InData	0	0	0	0
6	1	1	dev=net(1)	OutData	0	0	0	0
6	1	1	dev=net(1)	DropData	0	0	0	0
6	1	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
6	1	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	1	1	dev=net(1)	OutSatisfiedInterests	109.396	0	106	0
6	1	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	1	2	dev=net(2)	InInterests	0	0	0	0
6	1	2	dev=net(2)	OutInterests	109.268	3.94641	106	3.83008
6	1	2	dev=net(2)	DropInterests	0	0	0	0
6	1	2	dev=net(2)	InNacks	0	0	0	0
6	1	2	dev=net(2)	OutNacks	0	0	0	0
6	1	2	dev=net(2)	DropNacks	0	0	0	0
6	1	2	dev=net(2)	InData	109.396	113.989	106	110.451
6	1	2	dev=net(2)	OutData	0	0	0	0
6	1	2	dev=net(2)	DropData	0	0	0	0
6	1	2	dev=net(2)	InSatisfiedInterests	0	0	0	0
6	1	2	dev=net(2)	InTimedOutInterests	0	0	0	0
6	1	2	dev=net(2)	OutSatisfiedInterests	109.396	0	106	0
6	1	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
6	1	-1	all	SatisfiedInterests	109.396	0	106	0
6	1	-1	all	TimedOutInterests	0	0	0	0
6	3	0	dev=net(0)	InInterests	0	0	0	0
6	3	0	dev=net(0)	OutInterests	109.243	3.94551	106	3.83008
6	3	0	dev=net(0)	DropInterests	0	0	0	0
6	3	0	dev=net(0)	InNacks	0	0	0	0
6	3	0	dev=net(0)	OutNacks	0	0	0	0
6	3	0	dev=net(0)	DropNacks	0	0	0	0
6	3	0	dev=net(0)	InData	109.652	114.255	106	110.451
6	3	0	dev=net(0)	OutData	0	0	0	0
6	3	0	dev=net(0)	DropData	0	0	0	0
6	3	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
6	3	0	dev=net(0)	InTimedOutInterests	0	0	0	0
6	3	0	dev=net(0)	OutSatisfiedInterests	109.652	0	106	0
6	3	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
6	3	1	dev=net(1)	InInterests	114.203	4.12379	111	4.01074
6	3	1	dev=net(1)	OutInterests	0	0	0	0
6	3	1	dev=net(1)	DropInterests	0	0	0	0
6	3	1	dev=net(1)	InNacks	0	0	0	0
6	3	1	dev=net(1)	OutNacks	0	0	0	0
6	3	1	dev=net(1)	DropNacks	0	0	0	0
6	3	1	dev=net(1)	InData	0	0	0	0
6	3	1	dev=net(1)	OutData	114.612	119.423	111	115.661
6	3	1	dev=net(1)	DropData	0	0	0	0
6	3	1	dev=net(1)	InSatisfiedInterests	114.612	0	111	0
6	3	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	3	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
6	3	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	3	-1	all	SatisfiedInterests	114.612	0	111	0
6	3	-1	all	TimedOutInterests	0	0	0	0
6	4	0	dev=net(0)	InInterests	109.396	3.95103	106	3.83008
6	4	0	dev=net(0)	OutInterests	0	0	0	0
6	4	0	dev=net(0)	DropInterests	0	0	0	0
6	4	0	dev=net(0)	InNacks	0	0	0	0
6	4	0	dev=net(0)	OutNacks	0	0	0	0
6	4	0	dev=net(0)	DropNacks	0	0	0	0
6	4	0	dev=net(0)	InData	0	0	0	0
6	4	0	dev=net(0)	OutData	0	0	0	0
6	4	0	dev=net(0)	DropData	0	0	0	0
6	4	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
6	4	0	dev=net(0)	InTimedOutInterests	110.912	0	110	0
6	4	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
6	4	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
6	4	1	dev=net(1)	InInterests	0	0	0	0
6	4	1	dev=net(1)	OutInterests	109.396	3.95103	106	3.83008
6	4	1	dev=net(1)	DropInterests	0	0	0	0
6	4	1	dev=net(1)	InNacks	0	0	0	0
6	4	1	dev=net(1)	OutNacks	0	0	0	0
6	4	1	dev=net(1)	DropNacks	0	0	0	0
6	4	1	dev=net(1)	InData	0	0	0	0
6	4	1	dev=net(1)	OutData	0	0	0	0
6	4	1	dev=net(1)	DropData	0	0	0	0
6	4	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
6	4	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	4	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
6	4	1	dev=net(1)	OutTimedOutInterests	110.912	0	110	0
6	4	-1	all	SatisfiedInterests	0	0	0	0
6	4	-1	all	TimedOutInterests	110.912	0	110	0
6	7	0	dev=net(0)	InInterests	109.396	3.95103	106	3.83008
6	7	0	dev=net(0)	OutInterests	0	0	0	0
6	7	0	dev=net(0)	DropInterests	0	0	0	0
6	7	0	dev=net(0)	InNacks	0	0	0	0
6	7	0	dev=net(0)	OutNacks	0	0	0	0
6	7	0	dev=net(0)	DropNacks	0	0	0	0
6	7	0	dev=net(0)	InData	0	0	0	0
6	7	0	dev=net(0)	OutData	109.396	113.989	106	110.451
6	7	0	dev=net(0)	DropData	0	0	0	0
6	7	0	dev=net(0)	InSatisfiedInterests	109.396	0	106	0
6	7	0	dev=net(0)	InTimedOutInterests	0	0	0	0
6	7	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
6	7	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
6	7	2	dev=local(2)	InInterests	0	0	0	0
6	7	2	dev=local(2)	OutInterests	109.396	3.95103	106	3.83008
6	7	2	dev=local(2)	DropInterests	0	0	0	0
6	7	2	dev=local(2)	InNacks	0	0	0	0
6	7	2	dev=local(2)	OutNacks	0	0	0	0
6	7	2	dev=local(2)	DropNacks	0	0	0	0
6	7	2	dev=local(2)	InData	109.396	0	106	0
6	7	2	dev=local(2)	OutData	0	0	0	0
6	7	2	dev=local(2)	DropData	0	0	0	0
6	7	2	dev=local(2)	InSatisfiedInterests	0	0	0	0
6	7	2	dev=local(2)	InTimedOutInterests	0	0	0	0
6	7	2	dev=local(2)	OutSatisfiedInterests	109.396	0	106	0
6	7	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
6	7	-1	all	SatisfiedInterests	109.396	0	106	0
6	7	-1	all	TimedOutInterests	0	0	0	0
7	0	0	dev=net(0)	InInterests	0	0	0	0
7	0	0	dev=net(0)	OutInterests	146.157	5.28073	146	5.27539
7	0	0	dev=net(0)	DropInterests	0	0	0	0
7	0	0	dev=net(0)	InNacks	0	0	0	0
7	0	0	dev=net(0)	OutNacks	0	0	0	0
7	0	0	dev=net(0)	DropNacks	0	0	0	0
7	0	0	dev=net(0)	InData	78.2426	81.5236	79	82.3135
7	0	0	dev=net(0)	OutData	0	0	0	0
7	0	0	dev=net(0)	DropData	65.6	68.3516	79	82.3135
7	0	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
7	0	0	dev=net(0)	InTimedOutInterests	0	0	0	0
7	0	0	dev=net(0)	OutSatisfiedInterests	12.6426	0	0	0
7	0	0	dev=net(0)	OutTimedOutInterests	122.72	0	146	0
7	0	1	dev=local(1)	InInterests	146.157	0	146	0
7	0	1	dev=local(1)	OutInterests	0	0	0	0
7	0	1	dev=local(1)	DropInterests	0	0	0	0
7	0	1	dev=local(1)	InNacks	0	0	0	0
7	0	1	dev=local(1)	OutNacks	0	0	0	0
7	0	1	dev=local(1)	DropNacks	0	0	0	0
7	0	1	dev=local(1)	InData	0	0	0	0
7	0	1	dev=local(1)	OutData	12.6426	13.172	0	0
7	0	1	dev=local(1)	DropData	0	0	0	0
7	0	1	dev=local(1)	InSatisfiedInterests	12.6426	0	0	0
7	0	1	dev=local(1)	InTimedOutInterests	122.72	0	146	0
7	0	1	dev=local(1)	OutSatisfiedInterests	0	0	0	0
7	0	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
7	0	-1	all	SatisfiedInterests	12.6426	0	0	0
7	0	-1	all	TimedOutInterests	122.72	0	146	0
7	1	0	dev=net(0)	InInterests	117.054	4.22912	119	4.2998
7	1	0	dev=net(0)	OutInterests	0	0	0	0
7	1	0	dev=net(0)	DropInterests	0	0	0	0
7	1	0	dev=net(0)	InNacks	0	0	0	0
7	1	0	dev=net(0)	OutNacks	0	0	0	0
7	1	0	dev=net(0)	DropNacks	0	0	0	0
7	1	0	dev=net(0)	InData	0	0	0	0
7	1	0	dev=net(0)	OutData	116.279	121.162	118	122.955
7	1	0	dev=net(0)	DropData	0	0	0	0
7	1	0	dev=net(0)	InSatisfiedInterests	116.279	0	118	0
7	1	0	dev=net(0)	InTimedOutInterests	0	0	0	0
7	1	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
7	1	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
7	1	1	dev=net(1)	InInterests	0	0	0	0
7	1	1	dev=net(1)	OutInterests	117.054	4.22912	119	4.2998
7	1	1	dev=net(1)	DropInterests	0	0	0	0
7	1	1	dev=net(1)	InNacks	0	0	0	0
7	1	1	dev=net(1)	OutNacks	0	0	0	0
7	1	1	dev=net(1)	DropNacks	0	0	0	0
7	1	1	dev=net(1)	InData	0	0	0	0
7	1	1	dev=net(1)	OutData	0	0	0	0
7	1	1	dev=net(1)	DropData	0	0	0	0
7	1	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
7	1	1	dev=net(1)	InTimedOutInterests	0	0	0	0
7	1	1	dev=net(1)	OutSatisfiedInterests	116.279	0	118	0
7	1	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
7	1	2	dev=net(2)	InInterests	0	0	0	0
7	1	2	dev=net(2)	OutInterests	117.054	4.22912	119	4.2998
7	1	2	dev=net(2)	DropInterests	0	0	0	0
7	1	2	dev=net(2)	InNacks	0	0	0	0
7	1	2	dev=net(2)	OutNacks	0	0	0	0
7	1	2	dev=net(2)	DropNacks	0	0	0	0
7	1	2	dev=net(2)	InData	116.279	121.162	118	122.955
7	1	2	dev=net(2)	OutData	0	0	0	0
7	1	2	dev=net(2)	DropData	0	0	0	0
7	1	2	dev=net(2)	InSatisfiedInterests	0	0	0	0
7	1	2	dev=net(2)	InTimedOutInterests	0	0	0	0
7	1	2	dev=net(2)	OutSatisfiedInterests	116.279	0	118	0
7	1	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
7	1	-1	all	SatisfiedInterests	116.279	0	118	0
7	1	-1	all	TimedOutInterests	0	0	0	0
7	3	0	dev=net(0)	InInterests	0	0	0	0
7	3	0	dev=net(0)	OutInterests	117.849	4.25785	120	4.33594
7	3	0	dev=net(0)	DropInterests	0	0	0	0
7	3	0	dev=net(0)	InNacks	0	0	0	0
7	3	0	dev=net(0)	OutNacks	0	0	0	0
7	3	0	dev=net(0)	DropNacks	0	0	0	0
7	3	0	dev=net(0)	InData	115.53	120.382	117	121.913
7	3	0	dev=net(0)	OutData	0	0	0	0
7	3	0	dev=net(0)	DropData	0	0	0	0
7	3	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
7	3	0	dev=net(0)	InTimedOutInterests	0	0	0	0
7	3	0	dev=net(0)	OutSatisfiedInterests	115.53	0	117	0
7	3	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
7	3	1	dev=net(1)	InInterests	125.241	4.52476	128	4.625
7	3	1	dev=net(1)	OutInterests	0	0	0	0
7	3	1	dev=net(1)	DropInterests	0	0	0	0
7	3	1	dev=net(1)	InNacks	0	0	0	0
7	3	1	dev=net(1)	OutNacks	0	0	0	0
7	3	1	dev=net(1)	DropNacks	0	0	0	0
7	3	1	dev=net(1)	InData	0	0	0	0
7	3	1	dev=net(1)	OutData	122.922	128.084	125	130.249
7	3	1	dev=net(1)	DropData	0	0	0	0
7	3	1	dev=net(1)	InSatisfiedInterests	122.922	0	125	0
7	3	1	dev=net(1)	InTimedOutInterests	0	0	0	0
7	3	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
7	3	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
7	3	-1	all	SatisfiedInterests	122.922	0	125	0
7	3	-1	all	TimedOutInterests	0	0	0	0
7	4	0	dev=net(0)	InInterests	117.079	4.23005	119	4.2998
7	4	0	dev=net(0)	OutInterests	0	0	0	0
7	4	0	dev=net(0)	DropInterests	0	0	0	0
7	4	0	dev=net(0)	InNacks	0	0	0	0
7	4	0	dev=net(0)	OutNacks	0	0	0	0
7	4	0	dev=net(0)	DropNacks	0	0	0	0
7	4	0	dev=net(0)	InData	0	0	0	0
7	4	0	dev=net(0)	OutData	0	0	0	0
7	4	0	dev=net(0)	DropData	0	0	0	0
7	4	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
7	4	0	dev=net(0)	InTimedOutInterests	122.982	0	126	0
7	4	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
7	4	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
7	4	1	dev=net(1)	InInterests	0	0	0	0
7	4	1	dev=net(1)	OutInterests	117.079	4.23005	119	4.2998
7	4	1	dev=net(1)	DropInterests	0	0	0	0
7	4	1	dev=net(1)	InNacks	0	0	0	0
7	4	1	dev=net(1)	OutNacks	0	0	0	0
7	4	1	dev=net(1)	DropNacks	0	0	0	0
7	4	1	dev=net(1)	InData	0	0	0	0
7	4	1	dev=net(1)	OutData	0	0	0	0
7	4	1	dev=net(1)	DropData	0	0	0	0
7	4	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
7	4	1	dev=net(1)	InTimedOutInterests	0	0	0	0
7	4	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
7	4	1	dev=net(1)	OutTimedOutInterests	122.982	0	126	0
7	4	-1	all	SatisfiedInterests	0	0	0	0
7	4	-1	all	TimedOutInterests	122.982	0	126	0
7	7	0	dev=net(0)	InInterests	117.079	4.23005	119	4.2998
7	7	0	dev=net(0)	OutInterests	0	0	0	0
7	7	0	dev=net(0)	DropInterests	0	0	0	0
7	7	0	dev=net(0)	InNacks	0	0	0	0
7	7	0	dev=net(0)	OutNacks	0	0	0	0
7	7	0	dev=net(0)	DropNacks	0	0	0	0
7	7	0	dev=net(0)	InData	0	0	0	0
7	7	0	dev=net(0)	OutData	117.079	121.995	119	123.997
7	7	0	dev=net(0)	DropData	0	0	0	0
7	7	0	dev=net(0)	InSatisfiedInterests	117.079	0	119	0
7	7	0	dev=net(0)	InTimedOutInterests	0	0	0	0
7	7	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
7	7	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
7	7	2	dev=local(2)	InInterests	0	0	0	0
7	7	2	dev=local(2)	OutInterests	117.079	4.23005	119	4.2998
7	7	2	dev=local(2)	DropInterests	0	0	0	0
7	7	2	dev=local(2)	InNacks	0	0	0	0
7	7	2	dev=local(2)	OutNacks	0	0	0	0
7	7	2	dev=local(2)	DropNacks	0	0	0	0
7	7	2	dev=local(2)	InData	117.079	0	119	0
7	7	2	dev=local(2)	OutData	0	0	0	0
7	7	2	dev=local(2)	DropData	0	0	0	0
7	7	2	dev=local(2)	InSatisfiedInterests	0	0	0	0
7	7	2	dev=local(2)	InTimedOutInterests	0	0	0	0
7	7	2	dev=local(2)	OutSatisfiedInterests	117.079	0	119	0
7	7	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
7	7	-1	all	SatisfiedInterests	117.079	0	119	0
7	7	-1	all	TimedOutInterests	0	0	0	0
8	0	0	dev=net(0)	InInterests	0	0	0	0
8	0	0	dev=net(0)	OutInterests	146.831	5.30537	147	5.31152
8	0	0	dev=net(0)	DropInterests	0	0	0	0
8	0	0	dev=net(0)	InNacks	0	0	0	0
8	0	0	dev=net(0)	OutNacks	0	0	0	0
8	0	0	dev=net(0)	DropNacks	0	0	0	0
8	0	0	dev=net(0)	InData	74.0485	77.1571	73	76.0654
8	0	0	dev=net(0)	OutData	0	0	0	0
8	0	0	dev=net(0)	DropData	71.52	74.5227	73	76.0654
8	0	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
8	0	0	dev=net(0)	InTimedOutInterests	0	0	0	0
8	0	0	dev=net(0)	OutSatisfiedInterests	2.52851	0	0	0
8	0	0	dev=net(0)	OutTimedOutInterests	142.144	0	147	0
8	0	1	dev=local(1)	InInterests	146.831	0	147	0
8	0	1	dev=local(1)	OutInterests	0	0	0	0
8	0	1	dev=local(1)	DropInterests	0	0	0	0
8	0	1	dev=local(1)	InNacks	0	0	0	0
8	0	1	dev=local(1)	OutNacks	0	0	0	0
8	0	1	dev=local(1)	DropNacks	0	0	0	0
8	0	1	dev=local(1)	InData	0	0	0	0
8	0	1	dev=local(1)	OutData	2.52851	2.6344	0	0
8	0	1	dev=local(1)	DropData	0	0	0	0
